ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
408,0.004,0.000,0.014,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\scipy\spatial\distance.py:2616(cdist)
422,0.005,0.000,0.006,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\cif.py:46(predicted)
422,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\cif.py:53(_confidences)
422,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\cif.py:65(_regressions)
422,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\cifhr.py:17(predicted)
422,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\caf.py:45(predicted)
422,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\caf.py:52(_confidences)
422,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\caf.py:66(_regressions)
422,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\occupancy.py:15(predicted)
422,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\visualizer\seeds.py:17(predicted)
422,0.004,0.000,0.701,0.002,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\cif_seeds.py:56(fill)
693,0.056,0.000,0.390,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\cifcaf.py:86(mark_occupied)
422,0.004,0.000,0.013,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\cifcaf.py:120(<listcomp>)
422,0.083,0.000,15.223,0.036,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\cifcaf.py:66(__call__)
8602,0.171,0.000,0.312,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\cifcaf.py:123(connection_value)
6676,0.127,0.000,0.186,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\cifcaf.py:184(add_to_frontier)
7323,0.060,0.000,0.395,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\cifcaf.py:198(frontier_get)
693,0.112,0.000,0.741,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\cifcaf.py:180(_grow)
422,0.002,0.000,40.969,0.097,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\generator.py:17(<listcomp>)
422,0.001,0.000,40.970,0.097,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\generator.py:15(starmap)
1688,0.003,0.000,0.021,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\generator.py:53(<listcomp>)
4642/1688,0.008,0.000,0.026,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\generator.py:48(apply)
844,0.002,0.000,0.008,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\generator.py:65(<lambda>)
422,0.025,0.000,2026.940,4.803,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\generator.py:43(fields_batch)
422,0.014,0.000,2067.940,4.900,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\generator.py:84(batch)
422,0.548,0.001,40.968,0.097,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\generator\generator.py:103(_mappable_annotations)
422,0.002,0.000,0.029,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\nms.py:22(<listcomp>)
1065,0.002,0.000,0.010,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\nms.py:29(<genexpr>)
1065,0.001,0.000,0.008,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\nms.py:30(<genexpr>)
646,0.001,0.000,0.020,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\nms.py:33(<lambda>)
419,0.001,0.000,0.022,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\nms.py:53(<listcomp>)
633,0.001,0.000,0.017,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\nms.py:54(<lambda>)
422,0.093,0.000,0.520,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\nms.py:17(annotations)
841,0.007,0.000,0.038,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\occupancy.py:11(__init__)
646,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\occupancy.py:28(__len__)
12745,0.200,0.000,0.591,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\occupancy.py:31(set)
64278,0.065,0.000,0.160,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\occupancy.py:41(get)
12745,0.248,0.000,0.273,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\openpifpaf\decoder\utils.py:61(scalar_square_add_single)
437,0.002,0.000,0.059,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\logging\handlers.py:61(emit)
437,0.004,0.000,0.030,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\logging\handlers.py:175(shouldRollover)
1,0.000,0.000,0.000,0.000,<string>:1(<module>)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\PIL\TiffImagePlugin.py:132(<dictcomp>)
1,0.000,0.000,0.006,0.006,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\PIL\JpegImagePlugin.py:34(<module>)
5,0.000,0.000,0.012,0.002,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\PIL\JpegImagePlugin.py:626(_save)
423,0.003,0.000,0.003,0.000,{method 'get' of 'cv2.VideoCapture' objects}
423,1.311,0.003,1.311,0.003,{method 'read' of 'cv2.VideoCapture' objects}
1,0.007,0.007,0.007,0.007,{method 'release' of 'cv2.VideoCapture' objects}
422,0.338,0.001,0.338,0.001,{cvtColor}
47639,0.035,0.000,0.035,0.000,{built-in method __new__ of type object at 0x00007FFCD909B810}
3,0.000,0.000,0.000,0.000,{built-in method _abc._abc_init}
123956,0.097,0.000,0.098,0.000,{built-in method _abc._abc_instancecheck}
89/27,0.001,0.000,0.001,0.000,{built-in method _abc._abc_subclasscheck}
5,0.000,0.000,0.000,0.000,{method 'append' of 'collections.deque' objects}
3,0.000,0.000,0.000,0.000,{method 'pop' of 'collections.deque' objects}
15232,0.052,0.000,0.052,0.000,{built-in method _heapq.heappush}
15232,0.019,0.000,0.019,0.000,{built-in method _heapq.heappop}
2,0.000,0.000,0.000,0.000,{built-in method _locale._getdefaultlocale}
99699,0.104,0.000,0.104,0.000,{method 'match' of 're.Pattern' objects}
21,0.000,0.000,0.000,0.000,{method 'search' of 're.Pattern' objects}
1,0.000,0.000,0.000,0.000,{built-in method _sre.compile}
2,0.000,0.000,0.000,0.000,{built-in method _stat.S_ISREG}
8,0.000,0.000,0.000,0.000,{built-in method _struct.calcsize}
5,0.000,0.000,0.000,0.000,{built-in method today}
5,0.000,0.000,0.000,0.000,{method 'strftime' of 'datetime.date' objects}
1,0.001,0.001,0.001,0.001,{built-in method gc.collect}
42850,0.026,0.000,0.026,0.000,{built-in method math.cos}
67305,0.012,0.000,0.012,0.000,{built-in method math.factorial}
477,0.000,0.000,0.000,0.000,{built-in method math.gcd}
40083,0.013,0.000,0.013,0.000,{built-in method math.radians}
42850,0.018,0.000,0.018,0.000,{built-in method math.sin}
404,0.000,0.000,0.000,0.000,{built-in method math.sqrt}
845,0.000,0.000,0.000,0.000,{built-in method _operator.index}
24,0.003,0.000,0.003,0.000,{built-in method nt.stat}
2,0.000,0.000,0.000,0.000,{built-in method nt.getcwd}
861,0.001,0.000,0.001,0.000,{built-in method nt.getpid}
4,0.001,0.000,0.001,0.000,{built-in method nt._getfinalpathname}
6,0.000,0.000,0.000,0.000,{built-in method nt._path_splitroot}
3573,0.001,0.000,0.001,0.000,{built-in method nt.fspath}
10,0.246,0.025,0.246,0.025,{method 'acquire' of '_thread.lock' objects}
4,0.000,0.000,0.000,0.000,{method 'release' of '_thread.lock' objects}
2,0.000,0.000,0.000,0.000,{method 'locked' of '_thread.lock' objects}
2,0.000,0.000,0.000,0.000,{method '__enter__' of '_thread.lock' objects}
2,0.000,0.000,0.000,0.000,{method '__exit__' of '_thread.lock' objects}
3486,0.002,0.000,0.002,0.000,{method 'acquire' of '_thread.RLock' objects}
3486,0.001,0.000,0.001,0.000,{method 'release' of '_thread.RLock' objects}
2,0.000,0.000,0.000,0.000,{built-in method _thread.start_new_thread}
17,0.000,0.000,0.000,0.000,{built-in method _thread.allocate_lock}
4486,0.002,0.000,0.002,0.000,{built-in method _thread.get_ident}
3820,0.004,0.000,0.004,0.000,{built-in method time.time}
1298,0.012,0.000,0.012,0.000,{built-in method time.localtime}
1298,0.016,0.000,0.016,0.000,{built-in method time.strftime}
20253,0.007,0.000,0.007,0.000,{built-in method time.perf_counter}
1,0.000,0.000,0.000,0.000,{method 'close' of '_io.BufferedWriter' objects}
422,3.430,0.008,3.430,0.008,{method 'write' of '_io.BufferedWriter' objects}
2,0.000,0.000,0.000,0.000,{method 'close' of '_io.BufferedReader' objects}
6,0.001,0.000,0.001,0.000,{method 'read' of '_io.BufferedReader' objects}
5,0.001,0.000,0.001,0.000,{method 'close' of '_io.BufferedRandom' objects}
5,0.000,0.000,0.000,0.000,{method 'fileno' of '_io.BufferedRandom' objects}
10,0.000,0.000,0.000,0.000,{method 'flush' of '_io.BufferedRandom' objects}
1735,0.010,0.000,0.010,0.000,{method 'write' of '_io.TextIOWrapper' objects}
2,0.000,0.000,0.000,0.000,{method 'read' of '_io.TextIOWrapper' objects}
1735,0.036,0.000,0.036,0.000,{method 'flush' of '_io.TextIOWrapper' objects}
437,0.013,0.000,0.013,0.000,{method 'seek' of '_io.TextIOWrapper' objects}
437,0.002,0.000,0.002,0.000,{method 'tell' of '_io.TextIOWrapper' objects}
8,0.003,0.000,0.003,0.000,{built-in method io.open}
6,0.004,0.001,0.004,0.001,{built-in method io.open_code}
7,0.000,0.000,0.000,0.000,{built-in method _winapi.CloseHandle}
3,0.000,0.000,0.000,0.000,{built-in method _winapi.CreatePipe}
1,0.007,0.007,0.007,0.007,{built-in method _winapi.CreateProcess}
3,0.000,0.000,0.000,0.000,{built-in method _winapi.DuplicateHandle}
6,0.000,0.000,0.000,0.000,{built-in method _winapi.GetCurrentProcess}
1,0.000,0.000,0.000,0.000,{built-in method _winapi.GetExitCodeProcess}
1,0.002,0.002,0.002,0.002,{built-in method _winapi.WaitForSingleObject}
5,0.000,0.000,0.000,0.000,{method 'find' of 'bytearray' objects}
1,0.000,0.000,0.000,0.000,{method 'translate' of 'bytearray' objects}
422,0.369,0.001,0.369,0.001,{method 'join' of 'bytes' objects}
1,0.000,0.000,0.000,0.000,{method 'setter' of 'property' objects}
167272,0.087,0.000,0.087,0.000,{method 'values' of 'mappingproxy' objects}
1144110,0.285,0.000,0.285,0.000,{function RcParams.__getitem__ at 0x000001AEEF1A7310}
656946,0.149,0.000,0.149,0.000,{method 'get' of 'dict' objects}
1087,0.001,0.000,0.001,0.000,{method 'setdefault' of 'dict' objects}
1017907,0.262,0.000,0.262,0.000,{method 'pop' of 'dict' objects}
1185299,0.264,0.000,0.264,0.000,{method 'items' of 'dict' objects}
133215,0.032,0.000,0.032,0.000,{method 'values' of 'dict' objects}
76899,0.041,0.000,0.041,0.000,{method 'update' of 'dict' objects}
1,0.000,0.000,0.000,0.000,{built-in method fromkeys}
1904,0.001,0.000,0.001,0.000,{method 'copy' of 'dict' objects}
1,0.000,0.000,0.000,0.000,{method 'copy' of 'list' objects}
458058,0.097,0.000,0.097,0.000,{method 'append' of 'list' objects}
422,0.000,0.000,0.000,0.000,{method 'insert' of 'list' objects}
4266,0.001,0.000,0.001,0.000,{method 'extend' of 'list' objects}
3417,0.003,0.000,0.003,0.000,{method 'remove' of 'list' objects}
47,0.000,0.000,0.000,0.000,{method 'index' of 'list' objects}
1,0.000,0.000,0.000,0.000,{method 'count' of 'list' objects}
9,0.000,0.000,0.000,0.000,{method 'reverse' of 'list' objects}
5,0.000,0.000,0.000,0.000,{method 'sort' of 'list' objects}
18,0.000,0.000,0.000,0.000,{built-in method from_bytes}
423,0.001,0.000,0.001,0.000,{method 'pop' of 'collections.OrderedDict' objects}
418,0.000,0.000,0.000,0.000,{method 'keys' of 'collections.OrderedDict' objects}
10964,0.008,0.000,0.008,0.000,{method 'values' of 'collections.OrderedDict' objects}
838,0.000,0.000,0.000,0.000,{method 'items' of 'collections.OrderedDict' objects}
1,0.000,0.000,0.000,0.000,{method 'move_to_end' of 'collections.OrderedDict' objects}
9432,0.004,0.000,0.004,0.000,{method 'add' of 'set' objects}
1,0.000,0.000,0.000,0.000,{method 'discard' of 'set' objects}
816,0.002,0.000,0.002,0.000,{method 'difference' of 'set' objects}
5404,0.003,0.000,0.003,0.000,{method 'replace' of 'str' objects}
4246,0.003,0.000,0.003,0.000,{method 'split' of 'str' objects}
10315,0.003,0.000,0.003,0.000,{method 'join' of 'str' objects}
46046,0.028,0.000,0.028,0.000,{method 'count' of 'str' objects}
2172,0.002,0.000,0.002,0.000,{method 'find' of 'str' objects}
244124,0.062,0.000,0.062,0.000,{method 'lower' of 'str' objects}
11,0.000,0.000,0.000,0.000,{method 'lstrip' of 'str' objects}
2643,0.002,0.000,0.002,0.000,{method 'rfind' of 'str' objects}
964,0.001,0.000,0.001,0.000,{method 'rstrip' of 'str' objects}
1346,0.002,0.000,0.002,0.000,{method 'rpartition' of 'str' objects}
44,0.000,0.000,0.000,0.000,{method 'upper' of 'str' objects}
728,0.001,0.000,0.001,0.000,{method 'startswith' of 'str' objects}
209581,0.049,0.000,0.049,0.000,{method 'endswith' of 'str' objects}
3906,0.010,0.000,0.010,0.000,{method 'format' of 'str' objects}
3,0.000,0.000,0.000,0.000,{built-in method msvcrt.open_osfhandle}
432,0.013,0.000,0.015,0.000,{built-in method builtins.__build_class__}
5/4,0.000,0.000,0.015,0.004,{built-in method builtins.__import__}
31010,0.009,0.000,0.009,0.000,{built-in method builtins.abs}
8711,0.014,0.000,0.038,0.000,{built-in method builtins.all}
209978,0.243,0.000,0.445,0.000,{built-in method builtins.any}
241964,0.049,0.000,0.049,0.000,{built-in method builtins.callable}
93405,0.037,0.000,0.037,0.000,{built-in method builtins.delattr}
7/5,0.000,0.000,0.007,0.001,{built-in method builtins.exec}
1064873,0.475,0.000,0.518,0.000,{built-in method builtins.getattr}
94008,0.047,0.000,0.050,0.000,{built-in method builtins.hasattr}
37218/28125,0.022,0.000,0.078,0.000,{built-in method builtins.hash}
595685,0.114,0.000,0.114,0.000,{built-in method builtins.id}
1940480,0.559,0.000,0.725,0.000,{built-in method builtins.isinstance}
57611,0.015,0.000,0.015,0.000,{built-in method builtins.issubclass}
456818,0.163,0.000,0.163,0.000,{built-in method builtins.iter}
443578/441430,0.096,0.000,0.098,0.000,{built-in method builtins.len}
103197,0.088,0.000,0.109,0.000,{built-in method builtins.max}
36768,0.034,0.000,0.034,0.000,{built-in method builtins.min}
1261360,0.370,0.000,1.194,0.000,{built-in method builtins.next}
34,0.000,0.000,0.000,0.000,{built-in method builtins.ord}
808,0.004,0.000,0.004,0.000,{built-in method builtins.pow}
46,0.000,0.000,0.000,0.000,{built-in method builtins.repr}
41215,0.125,0.000,0.125,0.000,{built-in method builtins.round}
103433,0.044,0.000,0.047,0.000,{built-in method builtins.setattr}
19438,0.395,0.000,0.433,0.000,{built-in method builtins.sorted}
3246,0.015,0.000,0.021,0.000,{built-in method builtins.sum}
36558,0.019,0.000,0.019,0.000,{built-in method builtins.vars}
36,0.000,0.000,0.000,0.000,{built-in method _imp.acquire_lock}
36,0.000,0.000,0.000,0.000,{built-in method _imp.release_lock}
6,0.000,0.000,0.000,0.000,{built-in method _imp.is_frozen}
6,0.000,0.000,0.000,0.000,{built-in method _imp._fix_co_filename}
6,0.002,0.000,0.002,0.000,{built-in method marshal.loads}
1,0.000,0.000,0.000,0.000,{built-in method sys.audit}
1,0.000,0.000,0.000,0.000,{built-in method sys._current_frames}
1,0.000,0.000,0.000,0.000,{built-in method sys.exc_info}
2970,0.001,0.000,0.001,0.000,{built-in method sys.getrecursionlimit}
1288,0.001,0.000,0.001,0.000,{built-in method sys._getframe}
98,0.000,0.000,0.000,0.000,{built-in method sys.intern}
1,0.000,0.000,0.000,0.000,{method 'disable' of '_lsprof.Profiler' objects}
2006,0.242,0.000,0.266,0.000,{method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
641,0.055,0.000,0.143,0.000,{method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
1485,0.051,0.000,0.056,0.000,{method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
427,0.325,0.001,0.329,0.001,{method 'draw_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
641,0.146,0.000,0.218,0.000,{method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
426,0.102,0.000,0.102,0.000,{method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
854,27.784,0.033,27.857,0.033,{built-in method matplotlib._image.resample}
2747,0.011,0.000,0.011,0.000,{method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
2747,0.004,0.000,0.004,0.000,{method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
2747,1.215,0.000,1.215,0.000,{method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
1262,0.001,0.000,0.001,0.000,{method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
1485,0.001,0.000,0.001,0.000,{method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
2747,0.001,0.000,0.001,0.000,{method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
1485,0.113,0.000,0.113,0.000,{method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
6840,0.024,0.000,0.024,0.000,{method 'addConstraint' of 'kiwisolver.Solver' objects}
6840,0.087,0.000,0.087,0.000,{method 'addEditVariable' of 'kiwisolver.Solver' objects}
6840,0.006,0.000,0.006,0.000,{method 'suggestValue' of 'kiwisolver.Solver' objects}
641,0.012,0.000,0.014,0.000,{built-in method matplotlib._path.point_in_path}
2408,0.022,0.000,0.025,0.000,{built-in method matplotlib._path.update_path_extents}
632,0.028,0.000,0.035,0.000,{built-in method matplotlib._path.get_path_collection_extents}
19320,0.060,0.000,0.060,0.000,{built-in method matplotlib._path.affine_transform}
641,0.009,0.000,0.010,0.000,{built-in method matplotlib._path.cleanup_path}
2564,0.002,0.000,0.002,0.000,{built-in method _tkinter._flatten}
1,0.777,0.777,0.777,0.777,{built-in method _tkinter.create}
1354,0.109,0.000,0.109,0.000,{method 'call' of '_tkinter.tkapp' objects}
3,0.000,0.000,0.000,0.000,{method 'globalsetvar' of '_tkinter.tkapp' objects}
2,0.000,0.000,0.000,0.000,{method 'getvar' of '_tkinter.tkapp' objects}
1,0.000,0.000,0.000,0.000,{method 'getint' of '_tkinter.tkapp' objects}
3,0.000,0.000,0.000,0.000,{method 'getboolean' of '_tkinter.tkapp' objects}
1,0.000,0.000,0.000,0.000,{method 'splitlist' of '_tkinter.tkapp' objects}
45,0.000,0.000,0.000,0.000,{method 'createcommand' of '_tkinter.tkapp' objects}
1,0.000,0.000,0.000,0.000,{method 'deletecommand' of '_tkinter.tkapp' objects}
432,0.001,0.000,0.001,0.000,{method 'pixel_access' of 'ImagingCore' objects}
427,0.436,0.001,0.436,0.001,{built-in method PIL._imaging.fill}
5,0.000,0.000,0.000,0.000,{built-in method PIL._imaging.jpeg_encoder}
427,0.002,0.000,0.002,0.000,{built-in method PIL._imaging.raw_decoder}
422,0.001,0.000,0.001,0.000,{built-in method PIL._imaging.raw_encoder}
427,0.276,0.001,0.276,0.001,{method 'decode' of 'ImagingDecoder' objects}
427,0.002,0.000,0.002,0.000,{method 'setimage' of 'ImagingDecoder' objects}
18146,0.294,0.000,0.294,0.000,{method 'encode' of 'ImagingEncoder' objects}
5,0.000,0.000,0.000,0.000,{method 'cleanup' of 'ImagingEncoder' objects}
5,0.011,0.002,0.011,0.002,{method 'encode_to_file' of 'ImagingEncoder' objects}
427,0.001,0.000,0.001,0.000,{method 'setimage' of 'ImagingEncoder' objects}
12578,0.018,0.000,0.102,0.000,{method 'all' of 'numpy.ndarray' objects}
4019,0.008,0.000,0.153,0.000,{method 'any' of 'numpy.ndarray' objects}
408,0.001,0.000,0.001,0.000,{method 'argmin' of 'numpy.ndarray' objects}
